postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,v2_status,v2_reason,matched_local_admin_public_id
0710217,linked_after_review,ရခိုင်ပြည်နယ်,Rakhine State,မြောက်ဦး မြို့နယ်,Mrauk-U Township,ကုန်ဘောင် ကျေးရွာအုပ်စု,Kone Baung Village Tract,village_tract,6951,,exact_my,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR012003018:row9231:village_tract_boundary_Rakhine_v94.zip_mmr_rke_polbnda_adm4_mimu_who_250k.shp,b138e1b2-f276-4392-bae5-95042af8c640
0710276,linked_after_review,ရခိုင်ပြည်နယ်,Rakhine State,မြောက်ဦး မြို့နယ်,Mrauk-U Township,ကုန်ဘောင် ကျေးရွာအုပ်စု,Kon Baung Village Tract,village_tract,6951,,exact_my+en,deterministic_multi_create_pick,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,linked_after_review,multiple similar creates (2); deterministic pick village_tract:MMR012003018:row9231:village_tract_boundary_Rakhine_v94.zip_mmr_rke_polbnda_adm4_mimu_who_250k.shp,b138e1b2-f276-4392-bae5-95042af8c640
0710287,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြောက်ဦး မြို့နယ်,Mrauk-U Township,ရန်အောင်ပြင် ကျေးရွာအုပ်စု,Yan Aung Pyin Village Tract,village_tract,6951,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6951 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711001,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,ကုလားတောင် ရပ်ကွက်,Ku Lar Taung Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711002,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,ကံသာထွက်ဝ ရပ်ကွက်,Kan Thar Htwet Wa Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711003,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,မြေပုံမြောက်ပိုင်း ရပ်ကွက်,Myay Pon Myauk Paing Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711004,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,မြေပုံတောင်ပိုင်း ရပ်ကွက်,Myay Pon Taung Paing Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711005,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,မြေပုံအလယ်ပိုင်း ရပ်ကွက်,Myay Pon Ah Lel Paing Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711006,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,ဈေးပိုင်း ရပ်ကွက်,Zay Paing Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711007,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,တရုပ်တန်း ရပ်ကွက်,Ta Yoke Tan Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711008,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,သဲတန်း ရပ်ကွက်,Thea Tan Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0711009,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,မြေပုံ မြို့နယ်,Myebon Township,ရွာသစ်ကေ ရပ်ကွက်,Ywar Thit Kay Quarter,ward,6897,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6897 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712001,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,အရာရှိ ရပ်ကွက်,Ah Yar Shi Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712002,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,အစိုးရ ရပ်ကွက်,Ah Soe Ya Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712003,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,သံပန်ချောင်း ရပ်ကွက်,Than Pan Chaung Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712004,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,အနောက်ပိုင်း ရပ်ကွက်,Ah Nauk Paing Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712005,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,အလယ်ပိုင်း ရပ်ကွက်,Ah Lel Paing Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712006,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,အရှေ့ပိုင်း ရပ်ကွက်,Ah Shey Paing Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712007,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,မြစ်နားတန်း ရပ်ကွက်,Myit Nar Tan Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
0712008,missing_local_admin_identity,ရခိုင်ပြည်နယ်,Rakhine State,ကျောက်ဖြူ မြို့နယ်,Kyaukpyu Township,ရခိုင်ပိုက်ဆိပ် ရပ်ကွက်,Rakhine Paik Seik Quarter,ward,5199,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 5199 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,missing_local_admin_identity,township resolved; no exact inventory identity for locality,
