source_key,entity_type,survivor_core_id,duplicate_core_ids,preserve_survivor_geometry,hard_delete,dependency_counts_survivor,dependency_counts_duplicates,repoint_plan,recommended_decision,review_decision,review_note
village:181101:row4844:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139257,139267,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139267:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182677:row5148:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141554,141557;141650,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141557:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141650:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182697:row5195:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141554,141557;141650,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141557:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141650:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182847:row5215:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141623,141639,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141639:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182710:row5218:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141520,141532,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141532:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182708:row5219:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141517,141531,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141531:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182891:row5284:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141494,141585;141604,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141585:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141604:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182877:row5292:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141590,141602;141710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141602:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182780:row5311:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141520,141532,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141532:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182779:row5314:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141517,141531,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141531:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182929:row5325:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,115852,141515,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141515:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182848:row5339:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141623,141639,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141639:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182883:row5345:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141590,141602;141710,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141602:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141710:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182886:row5350:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141494,141585;141604,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141585:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|141604:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182837:row5358:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141703,141707,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141707:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182828:row5384:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141703,141707,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141707:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182310:row5475:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139847,139854,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139854:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182221:row5488:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139778,139784,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139784:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182313:row5560:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139847,139854,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139854:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182317:row5563:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139825,139844,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139844:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182321:row5573:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139734,139769;139820;170375,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139769:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139820:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|170375:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182238:row5611:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139778,139784,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139784:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182357:row5681:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139825,139844,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139844:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:182075:row5702:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,139734,139769;139820;170375,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,139769:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|139820:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0}|170375:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183833:row5747:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141743,141757,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141757:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183738:row5755:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141725,141756,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141756:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183759:row5791:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141743,141757,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141757:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
village:183745:row5830:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village,141725,141756,true,false,has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0,141756:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},No inbound FKs on core_settlements discovered. Soft-retire duplicate settlements (deleted_at) after confirming identity; never hard DELETE. Preserve survivor point_geom.,merge_confirmed_duplicate,,
