postal_code,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,candidate_admin_ids,candidate_names,candidate_types,name_evidence,recommended_action,review_decision,selected_local_admin_area_id,review_note
0804208,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ဝက်လာတော ကျေးရွာအုပ်စု,Wet Lar Taw Village Tract,,ဝက်လာတော [Wet Lar Taw/ဝက်လာတော],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804209,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,မမရမ်း ကျေးရွာအုပ်စု,Ma Ma Yan Village Tract,,မမရမ်း [Ma Ma Yan/မမရမ်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804210,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ကျွဲတလင်း ကျေးရွာအုပ်စု,Kywe Ta Lin Village Tract,,ကျွဲတလင်း [Kywe Ta Lin/ကျွဲတလင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804211,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,လယ်ဝိုင်းကြီး ကျေးရွာအုပ်စု,Lel Waing Gyi Village Tract,,လယ်ဝိုင်းကြီး [Lel Waing Gyi/လယ်ဝိုင်းကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804212,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ထိုးဝါးစိုက် ကျေးရွာအုပ်စု,Hto War Saik Village Tract,,ထိုးဝါးစိုက် [Htoe War Saik/ထိုးဝါးစိုက်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804213,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ကျောက်စရစ် ကျေးရွာအုပ်စု,Kyauk Sa Yit Village Tract,,ကျောက်စရစ် [Kyauk Sa Yit/ကျောက်စရစ်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804214,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ဒေါင်းမို့ ကျေးရွာအုပ်စု,Daung Moet Village Tract,,ဒေါင်းမို့ [Daung Moet/ဒေါင်းမို့],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804215,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ရေလဲ ကျေးရွာအုပ်စု,Yae Le Village Tract,,ရေလဲ [Yae Le/ရေလဲ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804216,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,နတ်သံကွင်း ကျေးရွာအုပ်စု,Nat Than Kwin Village Tract,,နတ်သံကွင်း [Nat Than Kwin/နတ်သံကွင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804217,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,င / ထွေစုတ် ကျေးရွာအုပ်စု,Nga / Htway Soke Village Tract,,င / ထွေစုတ် [Nga / Htway Soke/င / ထွေစုတ်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804218,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ဝဲကြီး ကျေးရွာအုပ်စု,Wea Gyi Village Tract,,ဝဲကြီး [Wea Gyi/ဝဲကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804219,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ရွာကြီးအင်း ကျေးရွာအုပ်စု,Ywar Gyi Inn Village Tract,,ရွာကြီးအင်း [Ywar Gyi Inn/ရွာကြီးအင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804220,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,နောင်ကုန်း ကျေးရွာအုပ်စု,Naung Kone Village Tract,,နောင်ကုန်း [Naung Kone/နောင်ကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804221,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,မုန်း ကျေးရွာအုပ်စု,Mone Village Tract,,မုန်း [Mone/မုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804222,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,သောင်လယ် ကျေးရွာအုပ်စု,Thaung Lel Village Tract,,သောင်လယ် [Thaung Lel/သောင်လယ်],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804223,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,တပ်ကုန်း ကျေးရွာအုပ်စု,Tat Kone Village Tract,,တပ်ကုန်း [Tat Kone/တပ်ကုန်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804224,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,ညောင်ပင်သာ ကျေးရွာအုပ်စု,Nyaung Pin Thar Village Tract,,ညောင်ပင်သာ [Nyaung Pin Thar/ညောင်ပင်သာ],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804225,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,မွေတွင်း ကျေးရွာအုပ်စု,Mway Twin Village Tract,,မွေတွင်း [Mway Twin/မွေတွင်း],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804226,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,တောပု ကျေးရွာအုပ်စု,Taw Pu Village Tract,,တောပု [Taw Pu/တောပု],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804227,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,မီးတိုင်တော ကျေးရွာအုပ်စု,Mee Taing Taw Village Tract,,မီးတိုင်တော [Mee Taing Taw/မီးတိုင်တော],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
0804228,ပဲခူးတိုင်းဒေသကြီး (အရှေ့),Bago Region (East),ကျောက်ကြီး မြို့နယ်,Kyaukkyi Township,မြောင်းရိုးကြီး ကျေးရွာအုပ်စု,Myaung Yoe Gyi Village Tract,,မြောင်းရိုးကြီး [Myaung Yoe Gyi/မြောင်းရိုးကြီး],village_tract,exact_pending_create,link_after_create_applied,,,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text"
